language,mID
English,0413895
English,0283644
English,7157146
English,4257940
English,0201694
French,0091830
English,0091830
Spanish,0091830
German,0091830
English,0119588
Italian,0119588
Korean,15140592
English,0127919
English,8356942
Chinese,8356942
Spanish,8356942
French,8356942
German,8356942
Arabic,8356942
English,8368406
English,0160393
English,13259622
English,0817177
English,0096681
English,0116722
Latin,0116722
English,0134847
Arabic,0134847
English,0032553
Esperanto,0032553
Latin,0032553
English,0395585
French,0395585
English,0120724
English,0355295
French,0355295
German,0355295
Italian,0355295
English,10160974
English,0100514
English,7737786
Spanish,7737786
Russian,7737786
English,0112519
English,0091814
English,0120647
Russian,0120647
English,11261830
English,0097174
English,3021686
English,15399898
Portuguese,0082912
English,1498878
English,0818165
Hebrew,1135989
English,1135989
Arabic,1135989
Russian,1135989
English,3111516
Turkish,6162588
English,5580688
English,4465572
Danish,0056405
English,0056405
English,0052027
Japanese,12020368
English,0068646
Italian,0068646
Latin,0068646
English,0031398
Swedish,8325442
English,8325442
French,0100623
English,0100623
Greek,0100623
English,0173716
English,0117880
Korean,0451094
English,0451094
Japanese,0451094
English,0082818
English,0103064
Spanish,0103064
English,2476706
Italian,0065553
English,1187064
English,1292566
English,0160429
Arabic,2192570
English,2192570
English,4218572
Spanish,4218572
Polish,4218572
Romany,0485323
Japanese,0485323
German,0485323
Japanese,1690397
English,0145600
Chinese,6142094
English,6142094
English,6566576
English,0800369
English,0077800
Portuguese,0077800
Italian,0077800
English,5716280
English,1133985
English,4552524
English,0104627
French,0067592
English,0795461
Spanish,0795461
Latin,0795461
English,0086393
Italian,0086393
Spanish,0086393
English,0035665
Mandarin,0109688
Cantonese,0109688
Spanish,0995829
English,0368447
English,0053219
French,0053219
English,0090594
English,0176357
English,0109965
English,0467200
English,0075584
English,6857112
English,0840149
English,7167630
English,0461770
English,0147612
Russian,0147612
English,0090065
Hindi,4934950
English,6292018
English,13953638
English,14330440
Swiss German,6276768
French,6276768
English,9733388
Hebrew,9733388
Spanish,12693278
English,12693278
English,0058324
English,0127989
English,0972544
English,0091083
Japanese,7039224
Swedish,13316790
Japanese,0078435
German,0076312
English,5785964
English,0116151
French,0116151
English,1470171
English,0462396
English,0219699
English,0082846
English,0045053
Italian,0087759
English,15469890
Hindi,18689540
English,16358708
English,0095990
English,0365265
Cree,0365265
English,0075922
English,0412523
English,0147926
English,0108560
Hindi,6455162
English,0103596
English,1161064
English,0131646
English,0469494
American Sign Language,0469494
English,1667353
English,0760187
English,0106926
German,14025588
Danish,14025588
English,14025588
English,2938522
English,0446029
Hindi,15295490
English,1509788
English,0043229
English,11398346
English,0396171
English,0120686
Portuguese,11319636
English,11319636
English,5116504
Spanish,1242422
Basque,1242422
English,1242422
English,1034032
English,3315380
English,2884018
Japanese,2564106
English,10278918
English,0808146
English,0052293
English,8545606
English,0089208
English,0120815
French,0120815
German,0120815
Czech,0120815
English,0109306
French,0109306
Spanish,4110388
English,0083069
English,0047094
Italian,0093267
Japanese,0093267
English,0093267
English,0323298
English,0272152
Telugu,0924317
English,7000436
English,13056008
Spanish,13056008
Romanian,13056008
Portuguese,13056008
English,1535109
Somali,1535109
English,1385543
Hindi,3846120
English,8503618
English,0089318
English,3072482
Russian,3072482
English,10528948
English,0022913
German,0022913
French,0022913
English,0116073
English,0130417
English,0081945
English,0057334
Japanese,0142371
English,0772193
Swahili,0772193
Kirundi,0772193
French,0772193
German,0079641
English,0079641
Romany,0079641
English,13266998
Greek,1379182
English,13380510
English,3619414
Telugu,0156098
Malayalam,0156098
Hindi,0156098
English,0814075
English,0085415
Japanese,0097814
English,0097814
English,2392383
English,11377298
English,1094581
Spanish,14260888
English,1214983
English,0100258
English,0100143
English,15101430
English,0283877
Danish,0080662
English,0360201
Italian,0360201
Mandarin,7131870
English,7131870
French,7131870
English,0096874
English,1529240
French,1529240
Serbo-Croatian,1529240
English,0117951
English,0306685
Mandarin,0306685
Korean,0306685
English,1655442
German,0135097
English,0108526
Spanish,2801746
English,2202569
English,0081114
English,0080391
English,0053925
English,0022111
Chinese,0022111
English,0896534
German,1223934
English,2557478
Mandarin,2557478
Russian,2557478
French,1879030
Malayalam,10187680
English,0120179
American Sign Language,0120179
Portuguese,0120179
English,1468387
English,0195471
English,5360996
Hebrew,5360996
English,0150176
English,0333780
Danish,2106476
English,2106476
Polish,2106476
English,0820142
English,5727208
Hebrew,5727208
English,1034305
Romanian,1034305
Japanese,0208502
English,0264464
French,0264464
English,3469046
English,0177991
English,8974964
English,0099750
Japanese,14294724
English,18019258
English,0091859
English,0848228
Russian,0848228
Hindi,0848228
English,0097670
Japanese,0097670
Spanish,0097670
English,9191844
English,10332588
Hawaiian,10332588
Spanish,10332588
English,8547768
English,0443435
English,0064366
English,0071222
English,0093980
English,0112906
English,0070791
English,17425022
English,0105811
English,2968804
English,0097883
Hindi,0477252
English,13352968
English,7531138
English,6224502
English,14850172
English,6920798
English,0244297
Italian,0076200
English,0045919
French,0059592
English,0059592
Italian,0059592
Tamil,10806040
English,0058529
English,3727202
English,2692904
Japanese,0110008
Danish,6286796
English,0205000
English,15851766
English,0108565
English,1622547
German,1622547
Spanish,1622547
English,0404203
English,0419946
Arabic,0419946
English,5075662
English,0081375
English,0074071
English,0104714
English,0059727
English,18377720
Chinese,4363250
English,4363250
English,0081398
English,0457572
English,0119346
English,4485128
Japanese,0059346
English,0059346
English,0068190
Danish,5431082
Arabic,5431082
English,8128276
English,14903834
Spanish,1797504
Korean,8160178
Telugu,0843328
English,1129423
English,0435705
French,0435705
German,0435705
Serbian,0435705
English,1486670
English,0120142
English,0312305
English,1221815
Danish,0459692
English,1313139
English,0057518
English,13107970
English,5726658
English,0089461
English,0907681
English,5473364
English,11468254
English,0884726
Korean,12763920
Thai,12763920
English,12763920
Japanese,12763920
English,1178665
English,0102609
Japanese,0102609
English,10055546
English,0049055
English,0090293
English,0280778
English,0116996
French,0116996
English,1590193
Spanish,1590193
English,5968394
English,1167480
English,0115725
French,0115725
Russian,2930610
English,0093424
English,0104073
Japanese,9525238
English,0319960
Japanese,5923962
English,4085696
English,1217213
English,2070862
Korean,11910134
English,8233874
English,0119942
Hebrew,0119942
Spanish,0119942
English,5977276
Russian,5977276
Spanish,0092596
English,0881320
English,0364045
French,0364045
Japanese,0140384
English,2103217
English,0109635
English,2854926
Spanish,2854926
English,2938464
English,0479008
Japanese,15170340
English,0083178
German,1173745
Russian,1173745
English,0094317
Masai,0094317
Swahili,0094317
English,3699508
English,1117667
English,15689108
German,15096796
English,15096796
English,0110737
Italian,0110737
English,0070464
Spanish,11417886
English,2557490
Navajo,2557490
Mandarin,2557490
Italian,0081112
Sinhala,0081112
English,8169446
English,0077269
English,1522846
English,0289635
None,0072355
English,0482606
English,1311071
English,0091149
French,0091149
German,0091149
Italian,0091149
English,0156706
Italian,0156706
English,10293406
English,1999995
English,13041104
Turkish,2261505
English,8399288
Spanish,8399288
English,10999120
English,12767902
English,0102167
English,0460890
English,0118040
Spanish,0118040
English,0059963
English,8495446
Japanese,6453340
English,6096308
Portuguese,9048368
English,10240612
English,12885666
English,0212235
English,14851194
Serbian,11007190
English,6241872
Hungarian,6241872
Italian,6241872
English,7153766
Russian,2318405
German,2318405
English,5493706
Telugu,12357758
Hindi,12357758
English,0075579
English,7645102
English,13207508
Italian,0086176
English,0078846
Spanish,0078846
English,4263482
English,5636922
English,0123351
English,9115530
English,1628055
English,0903624
English,0036261
English,8043434
English,6579422
English,11727866
English,11145118
English,0099292
English,0059124
English,12517908
English,13623880
Czech,2051941
English,14412362
Italian,0058335
English,3168230
Japanese,3168230
French,3168230
English,0323108
English,5294518
English,0431420
Mandarin,15048108
English,2582782
English,3622120
English,10328494
English,2212008
English,5125894
English,0351977
English,6878760
English,0199727
English,0448172
Hungarian,0448172
English,0099143
English,5759590
English,4178838
English,13223570
English,6141334
Japanese,0093207
English,0116095
Spanish,0116095
English,0033712
English,5091530
English,0070121
Hebrew,0070121
Spanish,0070121
English,4703048
Arabic,4703048
Persian,4703048
English,11576124
English,0384793
English,1748227
English,10065694
English,0092795
English,0051459
English,0086491
French,0086491
German,0086491
Vietnamese,0086491
English,2369135
English,5996672
English,0099710
English,15053428
English,4788734
English,2258904
English,0088925
English,0117104
English,0031385
Latin,0031385
German,0031385
English,1643247
English,5433140
English,0095312
English,0112435
English,0109445
English,13316066
